project,file,llm_grader,category,weighted_cohens_kappa,raw_value,note
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Global,0.7564935064935066,0.7564935064935066,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,State,0.5,0.5,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Transition,0.7476635514018691,0.7476635514018691,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Composite State,0.0,0,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Guard,0.6666666666666667,0.6666666666666667,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Action,0.0,0,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,History State,,#DIV/0!,undefined (division by zero)
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Region,,#DIV/0!,undefined (division by zero)
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Global,0.7342600164,0.7342600164,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,State,0.2857142857,0.2857142857,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Transition,0.7874015748,0.7874015748,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Composite State,0.0,0,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Guard,0.8666666667,0.8666666667,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Action,0.1764705882,0.1764705882,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,History State,,#DIV/0!,undefined (division by zero)
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Region,,#DIV/0!,undefined (division by zero)
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Global,0.7967479675,0.7967479675,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,State,0.6666666667,0.6666666667,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Transition,0.9230769231,0.9230769231,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Composite State,0.0,0,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Guard,1.0,1,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Action,-0.2352941176,-0.2352941176,
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,History State,,#DIV/0!,undefined (division by zero)
Thermomix-TM6,Thermomix-TM6_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Region,,#DIV/0!,undefined (division by zero)
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Global,0.24822455191072046,0.24822455191072046,
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,State,0.10526315789473695,0.10526315789473695,
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Transition,-0.11702127659574457,-0.11702127659574457,
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Composite State,0.4,0.4,
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Guard,0.1333333333333333,0.1333333333333333,
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Action,0.44171779141104295,0.44171779141104295,
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,History State,,#DIV/0!,undefined (division by zero)
Train-Automation-System,Train-Automation-System_Grading_1-stage_2026-02-28_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Region,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Global,0.5119453924914676,0.5119453924914676,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,State,0.12643678160919536,0.12643678160919536,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Transition,0.6711409395973155,0.6711409395973155,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Composite State,0.4,0.4,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Guard,0.5945945945945945,0.5945945945945945,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Action,0.5465116279069768,0.5465116279069768,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,History State,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-04_3-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Region,0.5454545454545454,0.5454545454545454,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Global,0.41771696074900977,0.41771696074900977,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,State,0.23404255319148948,0.23404255319148948,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Transition,0.2588235294117647,0.2588235294117647,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Composite State,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Guard,0.6231155778894473,0.6231155778894473,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Action,0.36363636363636376,0.36363636363636376,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,History State,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Region,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Global,0.3881334981,0.3881334981,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,State,0.3773584906,0.3773584906,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Transition,0.01481481481,0.01481481481,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Composite State,0.6666666667,0.6666666667,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Guard,0.3852459016,0.3852459016,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Action,0.7142857143,0.7142857143,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,History State,0.5,0.5,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Region,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Global,0.5265822785,0.5265822785,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,State,0.5298507463,0.5298507463,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Transition,0.275862069,0.275862069,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Composite State,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Guard,0.4444444444,0.4444444444,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Action,0.7417218543,0.7417218543,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,History State,1.0,1,
Train-Automation-System,Train-Automation-System_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Region,1.0,1,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Global,0.5426941788290556,0.5426941788290556,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,State,0.5535714285714286,0.5535714285714286,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Transition,0.6701388888888888,0.6701388888888888,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Composite State,0.5714285714285714,0.5714285714285714,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Guard,0.0,0,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Action,0.26,0.26,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,History State,0.0,0,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsClaude4.5SonnetAutoGrading_Claude4.5SonnetGeneration.xlsx,Claude4.5Sonnet,Region,1.0,1,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Global,0.6039153198,0.6039153198,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,State,0.8979591837,0.8979591837,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Transition,0.8155339806,0.8155339806,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Composite State,1.0,1,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Guard,0.0,0,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Action,0.4356846473,0.4356846473,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,History State,0.0,0,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGPT-5.5AutoGrading_Claude4.5SonnetGeneration.xlsx,GPT-5.5,Region,1.0,1,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Global,0.6762693554,0.6762693554,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,State,0.8106060606,0.8106060606,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Transition,0.8597785978,0.8597785978,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Composite State,0.5714285714,0.5714285714,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Guard,0.0,0,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Action,0.5027548209,0.5027548209,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,History State,0.0,0,
Wumple,Wumple_Grading_2-stage_2026-03-12_6-examples_CombinedHumanGradingVsGemini3.1ProPreviewAutoGrading_Claude4.5SonnetGeneration.xlsx,Gemini3.1ProPreview,Region,1.0,1,
